customer_id,segment,region,avg_monthly_spend,payment_delay_days,customer_satisfaction,interaction_count,issue_resolution_time,debt_status,demand_cluster,churn_risk,debt_risk
3996,High-Value,Rural,1406.2539763283903,26,5.632700445601205,32,26.094245435706483,Paid on Time,0,0,0
3997,Low-Value,Suburban,993.5481057360341,106,7.651925717193031,17,8.651446917037074,Late Payment,1,0,0
3998,Medium-Value,Suburban,971.7332131111676,49,3.6859144439581804,11,13.486380422926075,Default,1,1,1
3999,Low-Value,Urban,1968.9208089623423,76,5.03317773887291,1,25.469401756128956,Default,0,0,1
4000,Medium-Value,Rural,845.6452122308839,16,3.9214288310133827,28,10.44134636555778,Paid on Time,1,1,0
4001,High-Value,Rural,788.3613219201798,71,1.9833950021940765,18,26.265442182913453,Late Payment,1,1,0
4002,Medium-Value,Rural,705.3483054370433,31,4.7528974295515445,49,11.530336968761805,Default,2,0,1
4003,Medium-Value,Rural,1800.0235198540165,83,7.878585086534947,41,11.538446407976929,Default,0,0,1
4004,High-Value,Urban,1043.7752695865386,50,4.5547749959006545,20,9.96195452894319,Late Payment,1,0,0
4005,High-Value,Suburban,1240.0275072132074,16,6.851612999964406,7,16.86134942548949,Paid on Time,1,0,0
4006,Low-Value,Urban,443.5551101045505,33,7.827539356457742,37,4.742993428062879,Default,2,0,1
4007,Low-Value,Rural,1127.790484009361,34,3.904626044946904,16,2.0614769035925584,Paid on Time,1,1,0
4008,High-Value,Rural,621.8315664501278,98,8.177631036449291,39,27.02497641915873,Paid on Time,2,0,0
4009,High-Value,Suburban,1488.2101503994672,101,4.050331452727386,45,27.939209382639966,Late Payment,0,0,0
4010,High-Value,Rural,1681.803862705526,105,3.3049635441441048,45,3.2089491948658218,Late Payment,0,1,0
4011,Medium-Value,Urban,1458.1403150494273,23,3.0020155098387855,47,16.941229093883287,Default,0,1,1
4012,Medium-Value,Urban,1487.463915913489,53,2.7991373115235536,23,16.650782632900253,Late Payment,0,1,0
4013,Medium-Value,Suburban,1073.7019378270825,17,7.634116655320571,32,11.800489732110904,Default,1,0,1
4014,High-Value,Urban,1453.024307034857,49,8.98758334951226,49,17.498239794633694,Default,0,0,1
4015,Low-Value,Urban,903.1051774655045,45,3.075836267667603,17,14.285461026113882,Default,1,1,1
4016,High-Value,Urban,1337.8293917062647,47,1.7671626801653855,19,15.199415411932083,Paid on Time,1,1,0
4017,Medium-Value,Urban,592.1744992289779,102,3.8239027865959456,42,22.904767869529778,Paid on Time,2,1,0
4018,Medium-Value,Rural,232.53832339281928,32,6.920625150292228,34,16.252847752689398,Late Payment,2,0,0
4019,High-Value,Urban,885.5992018317402,112,4.31668083003435,14,10.386084691354448,Late Payment,1,0,0
4020,High-Value,Suburban,977.378495982931,86,5.942588852900969,3,17.862227250579718,Default,1,0,1
4021,Medium-Value,Suburban,587.173600558511,88,7.698744691076758,39,19.58186591520764,Default,2,0,1
4022,Medium-Value,Urban,1482.6480849737516,100,4.676306780395437,25,20.20702897598158,Paid on Time,0,0,0
4023,Medium-Value,Suburban,239.74591005493048,26,9.997253482340753,11,18.9308928783322,Paid on Time,2,0,0
4024,High-Value,Urban,523.2218163204583,0,3.6815433421195225,49,20.273480177541195,Default,2,1,1
4025,Medium-Value,Suburban,1522.272965061891,84,9.804235166853553,15,9.992690726350492,Default,0,0,1
4026,Medium-Value,Suburban,930.5361201060235,58,2.8272669870980254,19,13.937883479299622,Late Payment,1,1,0
4027,Low-Value,Urban,1440.0388856746936,112,1.998385689378608,43,20.392478908376084,Default,0,1,1
4028,High-Value,Urban,1178.2231677888328,9,7.757475625849311,15,22.876687706534724,Default,1,0,1
4029,Low-Value,Rural,1906.3542249949887,94,7.320786909860782,15,13.590237731088632,Default,0,0,1
4030,Low-Value,Urban,1235.8120821733826,107,8.300524125182179,38,11.594652461991407,Paid on Time,1,0,0
4031,Medium-Value,Urban,128.25105125648744,24,4.092313795599744,15,21.760597000012893,Paid on Time,2,0,0
4032,High-Value,Rural,770.4669659582346,83,9.377268884676853,9,7.44302221522485,Late Payment,1,0,0
4033,Medium-Value,Urban,371.8152961889446,56,2.0753328553577095,5,1.2752736705439582,Late Payment,2,1,0
4034,High-Value,Urban,1856.8039874356361,65,1.2724939119801353,19,14.663814071062841,Late Payment,0,1,0
4035,Low-Value,Rural,297.6236631416526,118,3.7050749660077438,24,6.027821489963885,Default,2,1,1
4036,High-Value,Urban,836.6426599490662,111,8.175920170602254,29,11.97020001205392,Default,1,0,1
4037,Medium-Value,Urban,529.5884678907152,14,7.056840765462834,5,9.445790357636167,Paid on Time,2,0,0
4038,Medium-Value,Rural,1708.7717817537934,27,4.9258788780036085,22,23.54059476690955,Default,0,0,1
4039,Medium-Value,Rural,686.2763454189422,12,3.306282527749019,13,10.610846482595079,Default,2,1,1
4040,High-Value,Suburban,1984.5976179710256,113,1.5334550809117948,49,19.579597950290363,Paid on Time,0,1,0
4041,Low-Value,Urban,173.37155066327668,115,4.037550206027253,47,20.543465301380316,Late Payment,2,0,0
4042,Low-Value,Suburban,343.72586767887515,117,5.1401779097927465,46,14.237174281018305,Default,2,0,1
4043,High-Value,Suburban,526.8136752153073,13,7.183214542640847,29,3.3512601303384373,Paid on Time,2,0,0
4044,Medium-Value,Rural,1641.101476380303,113,6.813747594517879,16,21.31058749618677,Paid on Time,0,0,0
4045,Low-Value,Urban,1769.18269722163,65,9.526104126386901,36,3.179869525585662,Late Payment,0,0,0
4046,Medium-Value,Urban,235.7576231579025,33,1.9035632714757496,17,3.8771758313203577,Paid on Time,2,1,0
4047,High-Value,Rural,161.67426934832517,98,4.027061105912228,20,6.683923694471776,Late Payment,2,0,0
4048,Medium-Value,Suburban,1514.6580284987008,100,5.334202737432085,14,9.13089813585658,Late Payment,0,0,0
4049,Low-Value,Rural,353.3688128318656,24,7.036262144685903,6,25.547099309310404,Late Payment,2,0,0
4050,Low-Value,Urban,352.69731544181445,111,5.459065222972657,22,20.572731536030417,Late Payment,2,0,0
4051,Medium-Value,Rural,142.4964155394156,53,9.214824087520649,40,12.229170864086047,Late Payment,2,0,0
4052,High-Value,Urban,194.63496740850155,78,6.478051110398322,9,29.380196083661847,Paid on Time,2,0,0
4053,Medium-Value,Suburban,600.9833713314293,11,1.3569886872209371,32,8.06447372621123,Default,2,1,1
4054,High-Value,Urban,223.51042988053197,8,2.022903721595209,24,18.684617234143378,Late Payment,2,1,0
4055,Medium-Value,Suburban,800.8702741526236,30,7.781460053325027,33,25.569209159639396,Late Payment,1,0,0
4056,Low-Value,Suburban,1682.2725593319633,77,7.442089267116648,13,24.258654760746765,Default,0,0,1
4057,High-Value,Urban,720.008488911026,92,2.3814730164313462,35,3.618924708403175,Default,2,1,1
4058,High-Value,Urban,1482.884908900806,52,1.5301779495909944,6,21.220952486561746,Late Payment,0,1,0
4059,High-Value,Suburban,278.4289331789572,111,6.208460698958817,49,8.478048911028065,Default,2,0,1
4060,Low-Value,Rural,1352.8128560970365,42,6.721649488240601,40,11.316270863898536,Late Payment,1,0,0
4061,Medium-Value,Urban,701.8196481891265,37,2.217696737615514,30,15.180767487023799,Paid on Time,2,1,0
4062,Low-Value,Suburban,1524.5304695243724,41,5.262573889367338,38,23.93175481589641,Default,0,0,1
4063,High-Value,Suburban,358.87882670712554,71,3.7524837620657165,16,5.81984183740237,Default,2,1,1
4064,Medium-Value,Rural,1805.9784177525157,47,9.381750810731988,1,4.148101816148885,Paid on Time,0,0,0
4065,Low-Value,Urban,560.8966855060796,66,2.972798230504641,42,5.449796106265695,Default,2,1,1
4066,High-Value,Suburban,770.9618072342353,65,7.5993465331296965,18,7.328482532167511,Paid on Time,1,0,0
4067,High-Value,Rural,1905.3433505542791,15,5.663205220099038,22,2.7255537605198445,Late Payment,0,0,0
4068,Low-Value,Suburban,1199.116483488632,82,1.1036891082343905,26,27.864337617532247,Default,1,1,1
4069,Low-Value,Urban,794.9658860297417,93,5.6529872489135595,14,10.253418805573704,Default,1,0,1
4070,Low-Value,Rural,1904.2440793639003,104,1.8952493492755134,37,6.132293266126196,Paid on Time,0,1,0
4071,High-Value,Suburban,725.2470920910608,15,6.931559762427805,49,19.497191906780035,Late Payment,2,0,0
4072,Low-Value,Rural,280.2543540828416,30,6.08971177343415,14,23.82288744423224,Late Payment,2,0,0
4073,High-Value,Urban,1994.0128869328976,117,1.0938450460012712,26,22.843790802441085,Paid on Time,0,1,0
4074,Low-Value,Rural,608.9053490619362,57,2.842235466246832,36,21.842508590825677,Default,2,1,1
4075,High-Value,Urban,1717.3899125292542,27,7.986025475848204,23,2.465369287701046,Default,0,0,1
4076,High-Value,Suburban,414.52751016386577,3,3.4819535287181904,2,23.68262605739294,Paid on Time,2,1,0
4077,Medium-Value,Urban,1489.5725463770182,9,5.493550610467478,39,15.554480596303884,Paid on Time,0,0,0
4078,Low-Value,Suburban,1096.453849497279,50,3.807987529682654,7,19.823494580913987,Paid on Time,1,1,0
4079,Low-Value,Suburban,1963.7224607512462,108,9.29374170757786,39,28.73631411163757,Default,0,0,1
4080,High-Value,Urban,1150.377676575559,17,5.829193160050908,45,24.509503615747622,Paid on Time,1,0,0
4081,High-Value,Suburban,147.52878859262285,46,7.265561633704188,22,24.93578826755414,Late Payment,2,0,0
4082,High-Value,Rural,1247.368180285767,31,1.7512849422739718,28,6.262549347466978,Paid on Time,1,1,0
4083,Medium-Value,Suburban,376.10126703958946,29,1.3630238877947694,38,14.81609666336887,Late Payment,2,1,0
4084,Medium-Value,Urban,1617.2277390359657,35,3.333053755604178,20,28.53043906530032,Late Payment,0,1,0
4085,High-Value,Rural,1727.479573330808,8,3.7822086302828866,49,17.897872310050456,Paid on Time,0,1,0
4086,Low-Value,Rural,1015.9776857099572,35,7.189124870619117,18,3.9750047231629106,Late Payment,1,0,0
4087,Low-Value,Suburban,1588.1207683993673,28,6.122174524411971,24,22.222774921672,Default,0,0,1
4088,Medium-Value,Suburban,375.7103974150498,15,4.371216462414868,33,2.244878566046447,Paid on Time,2,0,0
4089,Medium-Value,Urban,1034.9485544177273,91,6.887057357602098,45,22.52662074310842,Default,1,0,1
4090,High-Value,Rural,848.4941029121107,20,2.4720917260265844,26,26.513406186556775,Default,1,1,1
4091,Low-Value,Urban,1261.5030354008545,63,1.571407253332353,19,13.332254077786711,Late Payment,1,1,0
4092,High-Value,Suburban,184.50665872600396,110,8.690545830863805,48,12.99477302656753,Default,2,0,1
4093,Medium-Value,Rural,1529.033392672392,119,6.075515154419898,42,9.822129940387072,Default,0,0,1
4094,Low-Value,Urban,250.34565000189897,65,6.841857462736791,13,26.43121026800825,Paid on Time,2,0,0
4095,Low-Value,Urban,1347.2958833073133,58,3.765180256746167,10,16.88575351740322,Paid on Time,1,1,0
4096,Medium-Value,Urban,135.06872852589402,109,4.347594619639297,14,17.798538278403946,Default,2,0,1
4097,High-Value,Urban,1680.5873211377861,98,1.7413070243767814,9,20.18951433464868,Late Payment,0,1,0
4098,High-Value,Urban,431.92929742518453,117,8.71289369021596,11,9.706697479323434,Late Payment,2,0,0
4099,Low-Value,Rural,1079.445204356282,27,6.331955050710413,3,13.550803029161942,Paid on Time,1,0,0
4100,Medium-Value,Urban,596.8365170824768,54,1.7526489686194657,40,22.506567103982665,Paid on Time,2,1,0
4101,Low-Value,Rural,1473.02968391603,99,8.240766397525006,12,29.579122087630573,Paid on Time,0,0,0
4102,Medium-Value,Urban,710.5670903604704,30,4.99703832565277,35,1.994860661871377,Late Payment,2,0,0
4103,High-Value,Suburban,1476.7574678178028,32,7.885912151530119,39,2.2368064404504557,Paid on Time,0,0,0
4104,Medium-Value,Suburban,641.2552929874054,86,1.113578758802332,46,13.414391977504918,Default,2,1,1
4105,High-Value,Urban,1529.698872777944,59,1.2586572727491037,39,20.129033209478788,Late Payment,0,1,0
4106,Medium-Value,Suburban,158.15044304011803,40,2.537046629039302,32,12.204574120224189,Default,2,1,1
4107,Low-Value,Rural,638.2915372103121,80,2.8982490052661185,39,29.989520964990202,Paid on Time,2,1,0
4108,High-Value,Urban,1047.40366223653,45,7.87559977279124,14,6.665418484497939,Late Payment,1,0,0
4109,Low-Value,Rural,185.61320564747842,48,7.360247476149383,44,1.2298382822153975,Paid on Time,2,0,0
4110,Low-Value,Urban,453.46471660542943,64,6.544793072168454,1,6.513751507070304,Late Payment,2,0,0
4111,High-Value,Suburban,1875.6202651182862,41,8.96373006835005,27,26.71842887793773,Paid on Time,0,0,0
4112,High-Value,Rural,1955.9851038423596,22,3.2243390529072964,37,5.209320793185474,Late Payment,0,1,0
4113,Low-Value,Suburban,1505.5249000419226,111,9.139644135140035,43,14.890268628892581,Late Payment,0,0,0
4114,Low-Value,Suburban,579.1800961721344,26,9.185239623386641,1,13.159009240921996,Late Payment,2,0,0
4115,Low-Value,Urban,594.983146328341,88,4.908337841681776,45,20.306034317442737,Default,2,0,1
4116,Low-Value,Rural,1327.0016798106385,31,1.84947580378152,29,2.5832720061641354,Paid on Time,1,1,0
4117,High-Value,Suburban,323.4392715375334,82,7.539039173705725,24,20.103754960920554,Paid on Time,2,0,0
4118,High-Value,Urban,1901.7878228176965,87,4.032358053823712,17,11.287797675487726,Late Payment,0,0,0
4119,Low-Value,Urban,527.1445090693508,2,8.154365656930576,35,27.855147213392463,Default,2,0,1
4120,Medium-Value,Urban,1999.3076883083434,59,2.473212555134228,31,25.61773255799127,Late Payment,0,1,0
4121,Medium-Value,Suburban,1041.8942110746748,75,5.855636022169288,42,12.585681205849996,Paid on Time,1,0,0
4122,High-Value,Urban,1565.7169790865792,98,5.572663572863898,32,29.793863462017725,Paid on Time,0,0,0
4123,Low-Value,Rural,104.14977956055874,78,1.9028304151265214,19,2.506368827031168,Late Payment,2,1,0
4124,Low-Value,Rural,1788.6181690281196,16,4.2699954310539265,31,23.870334381861532,Late Payment,0,0,0
4125,High-Value,Suburban,613.0038850831028,113,1.7627978210205524,39,13.581259196793516,Late Payment,2,1,0
4126,Medium-Value,Rural,1369.079814641324,31,5.182662785610227,20,13.565849193039977,Paid on Time,0,0,0
4127,Medium-Value,Urban,1632.0750335078203,6,8.586141027524135,28,5.933880146214938,Late Payment,0,0,0
4128,Medium-Value,Suburban,411.8807070621039,82,3.431842869737185,3,15.931517679195567,Late Payment,2,1,0
4129,High-Value,Urban,940.768014525535,70,7.883757884686937,32,3.4568364095224724,Paid on Time,1,0,0
4130,Medium-Value,Suburban,1038.2882872386544,68,2.6508467405121072,22,18.88073819101094,Late Payment,1,1,0
4131,High-Value,Suburban,693.0269841444887,57,7.063614347415863,44,8.00612278476273,Default,2,0,1
4132,High-Value,Urban,1015.3360764850647,39,9.239836599374046,42,22.020883327311733,Paid on Time,1,0,0
4133,Low-Value,Rural,703.3367495451423,84,3.915352734091928,44,18.61348402944061,Late Payment,2,1,0
4134,Medium-Value,Rural,785.4207156048975,111,9.103704742797564,15,22.64574525379193,Late Payment,1,0,0
4135,High-Value,Suburban,1371.729239535204,47,5.54878833873755,38,22.742520036792126,Paid on Time,0,0,0
4136,Medium-Value,Urban,1301.9272097794944,50,3.8512461984909176,19,6.704562311392794,Paid on Time,1,1,0
4137,Medium-Value,Urban,541.304879015298,56,9.068574116003782,31,1.0195671551112864,Default,2,0,1
4138,Low-Value,Suburban,1805.2174811113068,110,1.2883354009275536,26,11.607076522389391,Late Payment,0,1,0
4139,Medium-Value,Rural,1739.2982367756422,70,1.252169661455294,5,27.65300725809876,Late Payment,0,1,0
4140,Low-Value,Urban,1067.2582827109081,36,6.398466437856996,20,17.75908215443919,Late Payment,1,0,0
4141,High-Value,Rural,923.1764111219258,86,8.170756455972109,2,22.09755816312549,Paid on Time,1,0,0
4142,Medium-Value,Rural,816.0263676698067,74,7.763916766942956,21,26.507539788183035,Paid on Time,1,0,0
4143,High-Value,Suburban,1443.8090454662342,73,1.7152255301644497,36,27.275689184016215,Paid on Time,0,1,0
4144,Medium-Value,Suburban,1376.1655086979938,84,9.55226074180202,28,16.341729561973388,Late Payment,0,0,0
4145,High-Value,Rural,472.74315318215946,54,7.32757183873764,20,16.6873204624496,Late Payment,2,0,0
4146,Medium-Value,Urban,1375.7702594706864,40,9.542008483549651,37,25.677226395760375,Paid on Time,0,0,0
4147,Medium-Value,Urban,579.6192687938759,96,3.961879830766919,39,24.417077623410396,Default,2,1,1
4148,Medium-Value,Suburban,135.26083939469856,19,7.245452151845357,36,21.266899397257916,Late Payment,2,0,0
4149,Medium-Value,Rural,1428.4964873210163,32,8.739448720601366,11,18.529464529372888,Default,0,0,1
4150,Medium-Value,Urban,1325.107844675424,39,4.4241780083886395,3,18.899237974778245,Paid on Time,1,0,0
4151,Medium-Value,Urban,880.5375985112488,98,9.683739268917131,37,11.52442899407817,Late Payment,1,0,0
4152,Medium-Value,Suburban,1098.8035062470617,33,3.384935120984869,20,25.386614674649042,Default,1,1,1
4153,Medium-Value,Rural,1899.6214642409434,61,3.840522634190986,32,18.915611447530566,Late Payment,0,1,0
4154,Medium-Value,Urban,1230.8803437203317,99,9.282957189643348,47,7.482313805004399,Default,1,0,1
4155,High-Value,Suburban,1349.9794771394097,90,9.72693771852433,25,7.955455076776612,Late Payment,1,0,0
4156,Low-Value,Urban,221.43150980336807,18,3.5667617347463474,21,25.98648739942366,Default,2,1,1
4157,Medium-Value,Urban,415.389475282738,42,2.227510356785726,16,19.145518823461074,Default,2,1,1
4158,Low-Value,Urban,671.8093251820176,68,7.831498687395379,48,12.562419724410022,Paid on Time,2,0,0
4159,Medium-Value,Suburban,1124.8207042534718,62,9.366987396704033,42,6.425922017823339,Paid on Time,1,0,0
4160,Medium-Value,Rural,1575.5227023683103,92,6.406422793316872,1,18.69626322411085,Default,0,0,1
4161,High-Value,Suburban,710.3576677983153,119,6.71067058965622,23,6.345001020565647,Late Payment,2,0,0
4162,High-Value,Rural,777.1266179096705,9,7.866490007550702,43,14.634843905330731,Default,1,0,1
4163,Low-Value,Urban,586.6866818301228,119,2.377763369572674,49,20.647805492995854,Late Payment,2,1,0
4164,High-Value,Rural,583.7577256610812,118,9.761220068452655,24,17.3970475953125,Late Payment,2,0,0
4165,High-Value,Urban,1902.8413072001135,103,4.278964462557353,47,27.74089710366178,Late Payment,0,0,0
4166,Low-Value,Urban,1307.3686412758912,12,6.654163833480363,25,2.1519148537013004,Late Payment,1,0,0
4167,High-Value,Suburban,396.21236272589897,92,5.2175441844999355,7,9.114051399690682,Paid on Time,2,0,0
4168,Medium-Value,Urban,1472.2722983600938,4,5.213628817883604,38,2.6554969359014513,Default,0,0,1
4169,Low-Value,Suburban,1471.840172384055,57,7.324699349077493,47,6.643522670623486,Late Payment,0,0,0
4170,Low-Value,Rural,1366.2933725020396,58,9.95196068985029,47,4.59551673952039,Paid on Time,0,0,0
4171,Medium-Value,Rural,355.96884567226084,75,6.931538654463564,39,22.24718718358671,Late Payment,2,0,0
4172,High-Value,Urban,875.1838185922152,58,8.146532184154617,35,11.711902297537542,Late Payment,1,0,0
4173,Low-Value,Suburban,302.83702793938494,76,1.248544515360431,14,27.826283864887596,Paid on Time,2,1,0
